investor_id,sip_count,first_sip,last_sip,avg_gap_days,at_risk
INV002370,7,2024-03-10,2025-05-05,60.142857142857146,True
INV002371,1,2024-10-21,2024-10-21,0.0,False
INV002372,6,2024-01-26,2025-05-16,79.33333333333333,True
INV002373,8,2024-01-19,2025-05-24,61.375,True
INV002374,6,2024-10-21,2025-02-04,17.666666666666668,False
INV002375,3,2024-03-21,2024-07-09,36.666666666666664,True
INV002376,1,2025-05-19,2025-05-19,0.0,False
INV002377,3,2024-07-09,2025-03-24,86.0,True
INV002378,4,2024-03-13,2025-02-12,84.0,True
INV002379,3,2024-01-10,2025-03-10,141.66666666666666,True
INV002380,4,2024-05-09,2025-03-12,76.75,True
INV002381,4,2024-03-24,2025-03-15,89.0,True
INV002382,5,2024-05-05,2024-12-11,44.0,True
INV002383,1,2024-03-19,2024-03-19,0.0,False
INV002384,10,2024-06-05,2025-05-23,35.2,True
INV002385,3,2024-02-03,2024-03-20,15.333333333333334,False
INV002386,1,2024-02-01,2024-02-01,0.0,False
INV002387,5,2024-01-01,2025-05-28,102.6,True
INV002388,6,2024-11-27,2025-05-12,27.666666666666668,False
INV002389,10,2024-02-06,2025-05-08,45.7,True
INV002390,6,2024-03-20,2024-11-10,39.166666666666664,True
INV002391,6,2024-05-05,2024-11-22,33.5,False
INV002392,4,2024-07-07,2025-03-15,62.75,True
INV002393,5,2024-05-15,2025-04-02,64.4,True
INV002394,5,2024-08-23,2025-04-27,49.4,True
INV002395,6,2024-01-17,2025-05-16,80.83333333333333,True
INV002396,1,2025-02-13,2025-02-13,0.0,False
INV002397,4,2024-06-17,2025-04-23,77.5,True
INV002399,4,2024-06-20,2025-04-10,73.5,True
INV002400,9,2024-01-04,2025-03-22,49.22222222222222,True
INV002401,8,2024-01-12,2025-03-01,51.75,True
INV002402,7,2024-08-17,2025-05-27,40.42857142857143,True
INV002403,2,2024-01-10,2025-01-16,186.0,True
INV002404,2,2024-04-09,2024-07-09,45.5,True
INV002405,3,2024-03-11,2024-10-20,74.33333333333333,True
INV002406,1,2025-03-27,2025-03-27,0.0,False
INV002407,7,2024-08-02,2025-05-16,41.0,True
INV002408,2,2024-03-16,2024-07-01,53.5,True
INV002409,8,2024-05-04,2025-05-28,48.625,True
INV002410,1,2024-10-26,2024-10-26,0.0,False
INV002411,3,2024-04-17,2025-05-14,130.66666666666666,True
INV002412,5,2024-01-15,2025-01-17,73.6,True
INV002413,8,2024-05-24,2025-05-30,46.375,True
INV002414,4,2024-12-16,2025-04-30,33.75,False
INV002415,8,2024-03-14,2025-04-20,50.25,True
INV002416,4,2024-10-01,2025-04-29,52.5,True
INV002417,7,2024-01-03,2025-05-17,71.42857142857143,True
INV002418,6,2024-01-30,2025-05-02,76.33333333333333,True
INV002419,1,2025-05-17,2025-05-17,0.0,False
INV002420,6,2024-01-15,2025-01-13,60.666666666666664,True
INV002421,1,2025-01-13,2025-01-13,0.0,False
INV002422,10,2024-01-25,2025-04-22,45.3,True
INV002423,3,2024-05-21,2024-11-16,59.666666666666664,True
INV002424,3,2024-04-19,2025-01-09,88.33333333333333,True
INV002425,2,2024-09-26,2025-01-01,48.5,True
INV002426,5,2024-04-18,2025-03-19,67.0,True
INV002427,4,2024-12-18,2025-03-21,23.25,False
INV002428,1,2024-07-21,2024-07-21,0.0,False
INV002429,6,2024-02-16,2025-03-15,65.5,True
INV002430,4,2024-02-04,2024-12-05,76.25,True
INV002431,2,2024-08-23,2025-05-11,130.5,True
INV002432,2,2024-01-01,2024-10-16,144.5,True
INV002433,1,2024-09-21,2024-09-21,0.0,False
INV002434,6,2024-01-13,2025-03-29,73.5,True
INV002435,5,2024-05-13,2025-04-24,69.2,True
INV002436,4,2024-01-04,2025-04-04,114.0,True
INV002437,7,2024-04-25,2025-02-14,42.142857142857146,True
INV002438,1,2025-03-20,2025-03-20,0.0,False
INV002440,3,2024-01-27,2024-10-13,86.66666666666667,True
INV002441,2,2024-01-16,2024-07-26,96.0,True
INV002442,2,2025-02-08,2025-05-08,44.5,True
INV002443,1,2025-05-02,2025-05-02,0.0,False
INV002444,2,2025-02-27,2025-03-15,8.0,False
INV002445,8,2024-02-24,2024-11-17,33.375,False
INV002446,4,2024-02-10,2025-04-04,104.75,True
INV002447,1,2025-03-01,2025-03-01,0.0,False
INV002448,2,2024-08-26,2024-10-30,32.5,False
INV002449,2,2024-01-24,2024-06-20,74.0,True
INV002450,2,2024-04-07,2024-09-12,79.0,True
INV002451,2,2024-07-03,2025-04-01,136.0,True
INV002452,4,2024-04-02,2024-11-04,54.0,True
INV002453,7,2024-03-14,2025-03-27,54.0,True
INV002454,3,2024-04-14,2024-09-02,47.0,True
INV002455,1,2024-05-08,2024-05-08,0.0,False
INV002457,2,2024-07-09,2025-05-05,150.0,True
INV002458,6,2024-04-20,2025-04-17,60.333333333333336,True
INV002459,8,2024-02-03,2025-02-13,47.0,True
INV002460,3,2024-06-15,2025-04-13,100.66666666666667,True
INV002461,4,2024-01-29,2025-04-12,109.75,True
INV002462,1,2025-04-16,2025-04-16,0.0,False
INV002463,6,2024-02-07,2025-05-29,79.5,True
INV002464,6,2024-02-21,2024-08-16,29.5,False
INV002465,2,2025-03-09,2025-04-06,14.0,False
INV002466,7,2024-01-30,2025-05-28,69.14285714285714,True
INV002467,8,2024-01-03,2024-10-01,34.0,False
INV002468,4,2024-03-22,2024-10-22,53.5,True
INV002469,5,2024-03-15,2025-03-27,75.4,True
INV002470,1,2024-07-21,2024-07-21,0.0,False
INV002471,6,2024-01-07,2024-10-15,47.0,True
INV002472,3,2024-01-17,2024-11-18,102.0,True
INV002473,3,2024-05-12,2025-04-28,117.0,True
INV002474,1,2024-09-04,2024-09-04,0.0,False
INV002475,10,2024-03-06,2025-05-27,44.7,True
INV002476,6,2024-01-19,2025-03-24,71.66666666666667,True
INV002477,3,2024-04-13,2024-06-30,26.0,False
INV002478,1,2024-08-20,2024-08-20,0.0,False
INV002479,2,2024-07-09,2025-03-26,130.0,True
INV002481,1,2024-03-12,2024-03-12,0.0,False
INV002483,4,2024-01-25,2024-05-25,30.25,False
INV002484,1,2025-02-07,2025-02-07,0.0,False
INV002485,6,2024-03-25,2025-03-12,58.666666666666664,True
INV002486,5,2024-05-08,2025-02-25,58.6,True
INV002487,2,2024-04-23,2024-06-10,24.0,False
INV002488,4,2024-04-29,2025-04-14,87.5,True
INV002489,2,2024-11-05,2025-03-29,72.0,True
INV002490,8,2024-01-09,2025-05-13,61.25,True
INV002491,2,2024-12-15,2025-01-01,8.5,False
INV002493,3,2024-01-18,2025-04-02,146.66666666666666,True
INV002494,1,2024-03-25,2024-03-25,0.0,False
INV002495,6,2024-01-04,2025-02-18,68.5,True
INV002496,6,2024-08-09,2025-05-01,44.166666666666664,True
INV002497,8,2024-01-13,2025-04-28,58.875,True
INV002498,1,2025-05-27,2025-05-27,0.0,False
INV002499,2,2024-09-21,2025-05-30,125.5,True
INV002500,5,2024-01-20,2025-03-13,83.6,True
INV002502,5,2024-02-08,2025-05-15,92.4,True
INV002503,4,2024-04-24,2024-09-28,39.25,True
INV002504,5,2024-07-09,2025-05-18,62.6,True
INV002505,2,2024-01-07,2025-03-31,224.5,True
INV002506,5,2024-03-05,2025-03-25,77.0,True
INV002507,4,2024-04-07,2025-05-28,104.0,True
INV002508,9,2024-04-06,2025-05-24,45.888888888888886,True
INV002509,10,2024-02-07,2024-12-06,30.3,False
INV002510,7,2024-01-10,2025-01-30,55.142857142857146,True
INV002511,1,2024-03-29,2024-03-29,0.0,False
INV002512,2,2025-03-26,2025-03-29,1.5,False
INV002513,3,2024-09-11,2025-04-12,71.0,True
INV002514,2,2025-02-18,2025-03-01,5.5,False
INV002515,2,2024-12-22,2025-01-15,12.0,False
INV002516,3,2024-11-22,2025-03-14,37.333333333333336,True
INV002517,1,2024-12-11,2024-12-11,0.0,False
INV002518,3,2024-03-26,2025-05-12,137.33333333333334,True
INV002519,1,2024-04-03,2024-04-03,0.0,False
INV002520,4,2024-06-23,2025-04-27,77.0,True
INV002521,6,2024-04-27,2025-05-05,62.166666666666664,True
INV002523,5,2024-05-02,2025-05-17,76.0,True
INV002524,1,2024-12-09,2024-12-09,0.0,False
INV002525,2,2024-04-11,2024-11-30,116.5,True
INV002526,5,2024-06-27,2025-02-27,49.0,True
INV002527,7,2024-01-18,2024-11-11,42.57142857142857,True
INV002528,5,2024-04-18,2025-02-18,61.2,True
INV002529,4,2024-02-15,2025-02-19,92.5,True
INV002530,8,2024-01-05,2025-05-19,62.5,True
INV002531,7,2024-02-01,2025-05-04,65.42857142857143,True
INV002532,3,2024-08-27,2025-04-27,81.0,True
INV002533,5,2024-04-06,2024-11-22,46.0,True
INV002534,2,2024-04-29,2025-04-18,177.0,True
INV002535,3,2024-10-09,2025-01-24,35.666666666666664,True
INV002536,2,2024-03-16,2024-07-27,66.5,True
INV002538,2,2024-09-12,2025-05-20,125.0,True
INV002539,2,2025-01-16,2025-03-22,32.5,False
INV002540,4,2024-02-04,2025-01-07,84.5,True
INV002541,1,2025-03-24,2025-03-24,0.0,False
INV002542,4,2024-06-03,2025-05-19,87.5,True
INV002543,7,2024-02-05,2025-04-28,64.0,True
INV002544,1,2024-08-06,2024-08-06,0.0,False
INV002545,2,2024-03-16,2025-02-12,166.5,True
INV002546,4,2024-04-09,2024-11-25,57.5,True
INV002547,6,2024-02-04,2025-04-24,74.16666666666667,True
INV002548,4,2024-01-06,2025-04-29,119.75,True
INV002549,5,2024-01-08,2025-02-27,83.2,True
INV002550,2,2024-04-19,2024-11-04,99.5,True
INV002551,5,2024-01-16,2025-03-07,83.2,True
INV002552,10,2024-01-10,2025-03-19,43.4,True
INV002553,3,2024-06-10,2025-04-30,108.0,True
INV002554,7,2024-01-04,2024-10-28,42.57142857142857,True
INV002555,7,2024-01-30,2025-04-06,61.714285714285715,True
INV002556,2,2025-01-03,2025-03-13,34.5,False
INV002557,7,2024-03-30,2025-05-07,57.57142857142857,True
INV002558,6,2024-01-23,2025-05-25,81.33333333333333,True
INV002559,1,2025-01-23,2025-01-23,0.0,False
INV002560,6,2024-01-02,2025-04-22,79.33333333333333,True
INV002561,3,2024-09-20,2025-01-27,43.0,True
INV002562,1,2025-01-04,2025-01-04,0.0,False
INV002563,6,2024-01-27,2024-12-21,54.833333333333336,True
INV002564,1,2024-06-18,2024-06-18,0.0,False
INV002565,5,2024-02-26,2025-05-18,89.4,True
INV002566,4,2024-03-23,2025-05-26,107.25,True
INV002567,6,2024-01-05,2025-02-18,68.33333333333333,True
INV002568,8,2024-03-02,2025-05-07,53.875,True
INV002569,1,2024-08-23,2024-08-23,0.0,False
INV002570,7,2024-02-14,2025-02-20,53.142857142857146,True
INV002571,4,2024-01-31,2025-04-22,111.75,True
INV002572,8,2024-04-24,2025-05-19,48.75,True
INV002573,1,2025-02-02,2025-02-02,0.0,False
INV002574,6,2024-01-31,2025-03-03,66.16666666666667,True
INV002575,9,2024-02-18,2025-05-12,49.888888888888886,True
INV002576,4,2024-03-18,2024-12-26,70.75,True
INV002577,3,2024-03-11,2024-07-12,41.0,True
INV002578,2,2024-02-09,2025-04-27,221.5,True
INV002579,6,2024-08-14,2025-03-06,34.0,False
INV002580,4,2024-11-19,2025-05-06,42.0,True
INV002582,6,2024-02-01,2025-02-22,64.5,True
INV002583,3,2024-03-24,2024-11-29,83.33333333333333,True
INV002584,1,2024-01-09,2024-01-09,0.0,False
INV002585,6,2024-03-29,2025-02-17,54.166666666666664,True
INV002586,6,2024-03-13,2025-05-23,72.66666666666667,True
INV002587,2,2024-02-21,2024-12-08,145.5,True
INV002588,3,2024-05-15,2025-02-08,89.66666666666667,True
INV002589,1,2024-07-09,2024-07-09,0.0,False
INV002590,10,2024-01-28,2025-04-24,45.2,True
INV002591,6,2024-06-19,2025-03-07,43.5,True
INV002592,2,2024-11-21,2025-04-19,74.5,True
INV002593,3,2024-10-05,2025-04-04,60.333333333333336,True
INV002594,6,2024-02-07,2025-05-22,78.33333333333333,True
INV002595,3,2025-01-24,2025-03-23,19.333333333333332,False
INV002596,2,2024-04-10,2025-03-01,162.5,True
INV002597,3,2024-04-02,2025-04-23,128.66666666666666,True
INV002598,9,2024-02-21,2025-04-07,45.666666666666664,True
INV002599,5,2024-01-07,2025-03-20,87.6,True
INV002600,2,2024-01-27,2024-05-08,51.0,True
INV002601,2,2024-10-07,2024-11-30,27.0,False
INV002602,8,2024-02-10,2025-05-17,57.75,True
INV002603,1,2025-02-22,2025-02-22,0.0,False
INV002604,5,2024-04-08,2025-05-09,79.2,True
INV002605,2,2024-04-15,2025-05-25,202.5,True
INV002606,6,2024-03-02,2025-05-24,74.66666666666667,True
INV002607,1,2024-10-28,2024-10-28,0.0,False
INV002608,4,2024-04-01,2025-04-15,94.75,True
INV002610,2,2024-01-05,2024-12-04,167.0,True
INV002611,1,2024-09-08,2024-09-08,0.0,False
INV002612,2,2024-11-28,2025-05-09,81.0,True
INV002613,8,2024-02-16,2025-05-16,56.875,True
INV002614,2,2024-04-15,2024-08-01,54.0,True
INV002615,1,2025-04-18,2025-04-18,0.0,False
INV002616,2,2024-06-14,2025-01-23,111.5,True
INV002617,2,2024-05-13,2025-02-12,137.5,True
INV002618,1,2025-02-01,2025-02-01,0.0,False
INV002619,2,2024-08-12,2025-03-19,109.5,True
INV002620,2,2024-03-07,2025-02-15,172.5,True
INV002621,3,2024-01-02,2025-01-01,121.66666666666667,True
INV002622,7,2024-01-29,2025-05-03,65.71428571428571,True
INV002623,1,2025-04-21,2025-04-21,0.0,False
INV002624,1,2024-11-02,2024-11-02,0.0,False
INV002625,4,2024-03-30,2025-02-08,78.75,True
INV002626,4,2024-07-05,2025-04-15,71.0,True
INV002627,6,2024-03-23,2025-05-22,70.83333333333333,True
INV002628,6,2024-02-01,2025-02-20,64.16666666666667,True
INV002629,4,2024-02-15,2025-04-16,106.5,True
INV002630,5,2024-07-13,2025-01-04,35.0,False
INV002631,3,2024-06-05,2025-01-11,73.33333333333333,True
INV002632,8,2024-01-26,2025-04-29,57.375,True
INV002633,5,2024-02-25,2025-01-23,66.6,True
INV002634,2,2024-12-11,2025-01-05,12.5,False
INV002635,3,2024-04-25,2025-01-03,84.33333333333333,True
INV002636,2,2024-07-10,2024-11-05,59.0,True
INV002637,3,2024-02-04,2024-09-22,77.0,True
INV002639,5,2024-09-04,2025-03-04,36.2,True
INV002640,7,2024-01-29,2025-03-24,60.0,True
INV002641,4,2024-07-11,2025-01-20,48.25,True
INV002642,5,2024-01-04,2025-03-12,86.6,True
INV002643,6,2024-02-03,2025-02-08,61.833333333333336,True
INV002645,7,2024-03-16,2024-12-12,38.714285714285715,True
INV002646,1,2025-05-24,2025-05-24,0.0,False
INV002647,4,2024-02-22,2024-11-16,67.0,True
INV002648,5,2024-03-21,2025-05-04,81.8,True
INV002649,2,2024-08-13,2025-02-03,87.0,True
INV002650,2,2024-06-20,2024-07-09,9.5,False
INV002651,1,2024-03-07,2024-03-07,0.0,False
INV002652,5,2024-02-19,2025-03-15,78.0,True
INV002653,1,2024-02-09,2024-02-09,0.0,False
INV002654,8,2024-02-05,2025-04-13,54.125,True
INV002655,2,2025-04-06,2025-04-30,12.0,False
INV002656,5,2024-01-30,2024-08-27,42.0,True
INV002657,3,2024-01-19,2025-04-20,152.33333333333334,True
INV002658,1,2024-12-31,2024-12-31,0.0,False
INV002659,7,2024-03-17,2025-03-26,53.42857142857143,True
INV002660,4,2024-02-09,2024-12-21,79.0,True
INV002661,2,2024-03-23,2024-05-22,30.0,False
INV002662,2,2024-01-27,2024-11-06,142.0,True
INV002664,4,2024-03-26,2025-01-06,71.5,True
INV002666,7,2024-06-06,2025-04-21,45.57142857142857,True
INV002668,5,2024-01-18,2025-02-11,78.0,True
INV002669,2,2024-10-04,2024-12-23,40.0,True
INV002670,2,2024-09-06,2025-04-24,115.0,True
INV002671,7,2024-02-10,2025-05-18,66.14285714285714,True
INV002672,1,2024-08-31,2024-08-31,0.0,False
INV002673,8,2024-02-21,2025-05-21,56.875,True
INV002674,6,2024-02-06,2025-02-19,63.166666666666664,True
INV002675,8,2024-02-05,2025-04-27,55.875,True
INV002676,3,2024-02-28,2024-08-13,55.666666666666664,True
INV002677,1,2025-04-08,2025-04-08,0.0,False
INV002678,1,2025-03-26,2025-03-26,0.0,False
INV002679,4,2024-01-10,2025-04-12,114.5,True
INV002680,3,2024-03-13,2024-08-27,55.666666666666664,True
INV002681,7,2024-01-13,2025-05-29,71.71428571428571,True
INV002682,5,2024-06-27,2025-04-23,60.0,True
INV002683,3,2024-05-22,2024-06-18,9.0,False
INV002684,6,2024-01-28,2025-03-06,67.16666666666667,True
INV002685,3,2024-01-20,2025-05-16,160.66666666666666,True
INV002686,2,2024-10-06,2025-05-30,118.0,True
INV002687,5,2024-03-29,2025-02-12,64.0,True
INV002688,9,2024-06-25,2025-04-17,32.888888888888886,False
INV002689,8,2024-03-10,2025-02-23,43.75,True
INV002690,1,2024-04-21,2024-04-21,0.0,False
INV002691,1,2024-02-02,2024-02-02,0.0,False
INV002692,1,2025-05-25,2025-05-25,0.0,False
INV002693,7,2024-06-06,2025-03-08,39.285714285714285,True
INV002694,2,2024-09-03,2024-10-27,27.0,False
INV002695,1,2025-05-19,2025-05-19,0.0,False
INV002696,5,2024-03-05,2025-05-16,87.4,True
INV002697,7,2024-01-20,2024-12-17,47.42857142857143,True
INV002698,5,2024-04-15,2024-10-29,39.4,True
INV002699,3,2024-03-24,2025-03-23,121.33333333333333,True
INV002700,7,2024-01-10,2025-05-03,68.42857142857143,True
INV002701,3,2024-03-15,2024-11-12,80.66666666666667,True
INV002702,5,2024-03-11,2025-01-23,63.6,True
INV002703,2,2024-08-26,2025-03-16,101.0,True
INV002704,8,2024-03-19,2025-05-07,51.75,True
INV002705,8,2024-04-11,2024-09-16,19.75,False
INV002706,6,2024-03-26,2025-03-29,61.333333333333336,True
INV002707,4,2024-07-18,2025-04-23,69.75,True
INV002708,5,2024-11-03,2025-04-29,35.4,True
INV002709,2,2024-05-11,2024-12-03,103.0,True
INV002710,2,2024-06-26,2024-06-29,1.5,False
INV002711,8,2024-01-26,2025-04-29,57.375,True
INV002712,11,2024-02-06,2025-05-19,42.54545454545455,True
INV002713,2,2024-08-14,2025-01-23,81.0,True
INV002714,2,2024-10-26,2025-04-21,88.5,True
INV002715,1,2024-08-17,2024-08-17,0.0,False
INV002716,5,2024-01-12,2025-05-25,99.8,True
INV002717,2,2024-03-08,2025-03-05,181.0,True
INV002718,5,2024-01-15,2024-09-01,46.0,True
INV002719,2,2024-07-28,2025-01-14,85.0,True
INV002720,3,2024-02-13,2024-12-30,107.0,True
INV002721,1,2024-06-19,2024-06-19,0.0,False
INV002722,6,2024-06-08,2025-04-11,51.166666666666664,True
INV002723,9,2024-07-31,2025-05-29,33.55555555555556,False
INV002724,6,2024-02-15,2025-03-04,63.833333333333336,True
INV002725,3,2024-04-03,2025-05-22,138.0,True
INV002726,8,2024-06-18,2025-05-03,39.875,True
INV002727,4,2024-03-21,2024-10-16,52.25,True
INV002728,1,2024-10-05,2024-10-05,0.0,False
INV002729,1,2024-01-21,2024-01-21,0.0,False
INV002732,8,2024-01-07,2025-05-16,61.875,True
INV002733,8,2024-05-25,2025-05-21,45.125,True
INV002734,4,2024-01-26,2025-03-05,101.0,True
INV002735,7,2024-03-23,2025-05-06,58.42857142857143,True
INV002736,6,2024-01-17,2025-01-04,58.833333333333336,True
INV002737,8,2024-03-30,2025-05-13,51.125,True
INV002738,2,2024-02-28,2024-03-30,15.5,False
INV002739,2,2024-01-09,2024-05-20,66.0,True
INV002740,2,2024-02-11,2025-05-30,237.0,True
INV002741,4,2024-02-29,2025-03-04,92.25,True
INV002742,1,2024-10-05,2024-10-05,0.0,False
INV002743,6,2024-03-14,2025-05-29,73.5,True
INV002744,10,2024-01-31,2025-05-21,47.6,True
INV002745,4,2024-06-30,2025-04-19,73.25,True
INV002746,8,2024-01-14,2025-05-04,59.5,True
INV002747,3,2024-11-04,2025-01-25,27.333333333333332,False
INV002748,4,2024-01-04,2025-01-21,95.75,True
INV002749,1,2025-02-18,2025-02-18,0.0,False
INV002750,6,2024-03-17,2025-03-14,60.333333333333336,True
INV002751,7,2024-05-15,2025-01-19,35.57142857142857,True
INV002752,3,2024-05-08,2024-11-25,67.0,True
INV002753,5,2024-02-02,2024-12-21,64.6,True
INV002754,5,2024-01-08,2025-04-18,93.2,True
INV002755,1,2024-10-29,2024-10-29,0.0,False
INV002756,2,2024-02-18,2025-05-23,230.0,True
INV002757,4,2024-03-22,2025-01-14,74.5,True
INV002758,6,2024-03-17,2025-04-26,67.5,True
INV002759,3,2024-05-15,2024-12-23,74.0,True
INV002760,1,2025-05-25,2025-05-25,0.0,False
INV002761,6,2024-03-01,2025-04-08,67.16666666666667,True
INV002762,5,2024-01-26,2025-01-09,69.8,True
INV002763,2,2024-01-18,2025-03-02,204.5,True
INV002764,4,2024-05-20,2025-03-03,71.75,True
INV002765,4,2024-02-12,2025-05-23,116.5,True
INV002766,6,2024-05-21,2025-05-09,58.833333333333336,True
INV002767,7,2024-06-14,2025-05-12,47.42857142857143,True
INV002768,1,2024-09-27,2024-09-27,0.0,False
INV002769,7,2024-01-23,2025-05-29,70.28571428571429,True
INV002770,3,2024-04-06,2025-05-15,134.66666666666666,True
INV002771,3,2024-02-17,2025-05-05,147.66666666666666,True
INV002772,7,2024-01-09,2025-03-31,63.857142857142854,True
INV002773,2,2024-01-15,2025-02-23,202.5,True
INV002774,5,2024-02-04,2025-05-05,91.2,True
INV002775,3,2024-12-16,2025-03-12,28.666666666666668,False
INV002776,3,2024-01-06,2024-11-22,107.0,True
INV002777,1,2024-05-18,2024-05-18,0.0,False
INV002778,2,2024-06-03,2025-05-19,175.0,True
INV002779,6,2024-06-24,2025-05-11,53.5,True
INV002780,4,2024-05-02,2025-03-10,78.0,True
INV002781,2,2024-10-05,2024-10-26,10.5,False
INV002782,2,2024-07-11,2024-10-24,52.5,True
INV002783,7,2024-05-05,2025-05-24,54.857142857142854,True
INV002784,5,2024-07-22,2025-04-02,50.8,True
INV002785,3,2024-05-24,2024-07-22,19.666666666666668,False
INV002786,7,2024-01-12,2025-04-14,65.42857142857143,True
INV002787,5,2024-04-05,2025-05-07,79.4,True
INV002788,5,2024-05-05,2025-04-23,70.6,True
INV002789,2,2024-06-13,2024-07-18,17.5,False
INV002790,2,2024-08-07,2025-05-18,142.0,True
INV002791,3,2024-05-05,2025-04-01,110.33333333333333,True
INV002792,2,2024-02-27,2024-09-16,101.0,True
INV002793,7,2024-05-30,2025-05-21,50.857142857142854,True
INV002794,7,2024-02-12,2025-01-14,48.142857142857146,True
INV002795,1,2024-04-05,2024-04-05,0.0,False
INV002796,4,2024-01-08,2025-02-22,102.75,True
INV002797,1,2024-04-08,2024-04-08,0.0,False
INV002798,3,2024-01-12,2025-04-04,149.33333333333334,True
INV002799,6,2024-01-27,2025-01-15,59.0,True
INV002800,7,2024-03-12,2025-03-28,54.42857142857143,True
INV002801,4,2024-07-02,2025-02-21,58.5,True
INV002802,2,2024-06-01,2024-08-03,31.5,False
INV002803,7,2024-02-16,2025-03-11,55.57142857142857,True
INV002804,8,2024-03-27,2025-05-20,52.375,True
INV002805,2,2024-06-02,2025-04-30,166.0,True
INV002806,3,2024-01-25,2025-05-08,156.33333333333334,True
INV002807,3,2024-10-27,2025-05-16,67.0,True
INV002808,7,2024-05-04,2025-04-27,51.142857142857146,True
INV002809,6,2024-03-23,2025-05-04,67.83333333333333,True
INV002810,8,2024-06-26,2025-02-07,28.25,False
INV002811,3,2024-01-02,2024-08-19,76.66666666666667,True
INV002813,7,2024-04-30,2025-02-18,42.0,True
INV002814,2,2024-10-06,2025-04-22,99.0,True
INV002815,1,2024-04-16,2024-04-16,0.0,False
INV002816,2,2025-01-15,2025-05-24,64.5,True
INV002817,2,2024-09-16,2025-02-22,79.5,True
INV002818,2,2024-04-02,2025-04-03,183.0,True
INV002819,4,2024-08-30,2024-12-13,26.25,False
INV002820,1,2025-02-26,2025-02-26,0.0,False
INV002822,7,2024-07-02,2025-05-16,45.42857142857143,True
INV002823,2,2024-01-20,2024-12-18,166.5,True
INV002824,7,2024-02-25,2025-05-01,61.57142857142857,True
INV002825,3,2024-03-06,2025-04-25,138.33333333333334,True
INV002826,6,2024-01-20,2024-11-23,51.333333333333336,True
INV002827,6,2024-02-15,2025-02-17,61.333333333333336,True
INV002828,6,2024-02-22,2025-03-28,66.66666666666667,True
INV002829,3,2024-10-09,2025-03-18,53.333333333333336,True
INV002830,5,2024-03-12,2025-05-27,88.2,True
INV002831,6,2024-05-28,2024-12-15,33.5,False
INV002832,4,2024-08-06,2025-02-18,49.0,True
INV002833,2,2024-07-16,2025-05-09,148.5,True
INV002834,3,2024-02-03,2025-02-12,125.0,True
INV002835,7,2024-01-06,2025-05-14,70.57142857142857,True
INV002836,1,2024-03-19,2024-03-19,0.0,False
INV002837,1,2024-12-21,2024-12-21,0.0,False
INV002838,8,2024-03-28,2025-04-29,49.625,True
INV002839,2,2024-09-21,2025-01-13,57.0,True
INV002840,4,2024-10-30,2025-05-09,47.75,True
INV002841,6,2024-09-09,2025-04-14,36.166666666666664,True
INV002842,1,2024-12-20,2024-12-20,0.0,False
INV002843,8,2024-07-18,2025-05-16,37.75,True
INV002845,1,2024-11-26,2024-11-26,0.0,False
INV002846,3,2024-06-09,2025-02-22,86.0,True
INV002847,10,2024-01-03,2025-04-21,47.4,True
INV002848,1,2024-03-07,2024-03-07,0.0,False
INV002849,4,2024-09-17,2025-02-26,40.5,True
INV002850,7,2024-04-13,2025-02-26,45.57142857142857,True
INV002851,3,2024-01-15,2025-05-19,163.33333333333334,True
INV002852,6,2024-03-09,2025-03-23,63.166666666666664,True
INV002853,1,2024-12-26,2024-12-26,0.0,False
INV002854,3,2024-01-10,2025-01-24,126.66666666666667,True
INV002855,3,2024-01-26,2024-09-22,80.0,True
INV002856,4,2024-04-04,2025-04-28,97.25,True
INV002857,1,2024-06-06,2024-06-06,0.0,False
INV002858,2,2024-09-29,2025-03-09,80.5,True
INV002859,7,2024-02-15,2025-05-19,65.57142857142857,True
INV002860,3,2024-04-05,2025-05-03,131.0,True
INV002861,5,2024-01-27,2025-05-26,97.0,True
INV002862,4,2024-01-04,2025-04-06,114.5,True
INV002863,6,2024-01-15,2025-01-21,62.0,True
INV002864,5,2024-03-12,2025-01-22,63.2,True
INV002865,6,2024-04-21,2024-10-24,31.0,False
INV002866,2,2024-11-22,2025-04-19,74.0,True
INV002867,2,2024-12-07,2025-04-11,62.5,True
INV002868,4,2024-01-02,2024-11-02,76.25,True
INV002869,5,2024-08-13,2025-04-05,47.0,True
INV002870,6,2024-01-18,2024-09-15,40.166666666666664,True
INV002871,1,2024-06-27,2024-06-27,0.0,False
INV002872,6,2024-03-19,2025-05-21,71.33333333333333,True
INV002873,6,2024-01-18,2025-05-23,81.83333333333333,True
INV002874,5,2024-01-30,2025-05-26,96.4,True
INV002875,3,2024-05-07,2024-08-31,38.666666666666664,True
INV002876,2,2024-02-17,2025-01-30,174.0,True
INV002877,4,2024-03-20,2024-12-04,64.75,True
INV002878,1,2024-02-08,2024-02-08,0.0,False
INV002879,7,2024-03-20,2025-05-27,61.857142857142854,True
INV002881,6,2024-04-08,2024-11-12,36.333333333333336,True
INV002882,2,2024-07-03,2025-01-10,95.5,True
INV002883,6,2024-01-18,2025-05-12,80.0,True
INV002884,1,2024-04-08,2024-04-08,0.0,False
INV002885,1,2024-02-11,2024-02-11,0.0,False
INV002886,7,2024-01-24,2024-10-16,38.0,True
INV002888,4,2024-07-20,2024-12-27,40.0,True
INV002890,5,2024-04-01,2025-05-11,81.0,True
